Log file open, 10/20/22 11:38:53
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display:          TBasePassPSTDistanceFieldShadowsAndLightMapPolicyHQ (compiled    2 times, average 4.40 sec, max 4.59 sec, min 4.21 sec)
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display:                         TBasePassPSFNoLightMapPolicySkylight (compiled    4 times, average 3.22 sec, max 3.47 sec, min 2.83 sec)
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled   18 times, average 1.69 sec, max 4.14 sec, min 0.75 sec)
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display:      TBasePassVSFPrecomputedVolumetricLightmapLightingPolicy (compiled    5 times, average 1.56 sec, max 1.88 sec, min 1.26 sec)
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 25.84% of total time (compiled   18 times, average 1.69 sec, max 4.14 sec, min 0.75 sec)
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display:      TBasePassPSFPrecomputedVolumetricLightmapLightingPolicy - 23.01% of total time (compiled    5 times, average 5.41 sec, max 6.48 sec, min 4.55 sec)
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 13.83% of total time (compiled   18 times, average 0.90 sec, max 1.23 sec, min 0.73 sec)
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display:                         TBasePassPSFNoLightMapPolicySkylight - 10.97% of total time (compiled    4 times, average 3.22 sec, max 3.47 sec, min 2.83 sec)
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display:          TBasePassPSTDistanceFieldShadowsAndLightMapPolicyHQ - 7.50% of total time (compiled    2 times, average 4.40 sec, max 4.59 sec, min 4.21 sec)
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: ================================================
[2022.10.20-09.42.07:874][516]LogWorld: UWorld::CleanupWorld for World_8, bSessionEnded=true, bCleanupResources=true
[2022.10.20-09.42.07:874][516]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.10.20-09.42.12:646][764]LogSlate: Window 'New Physics Asset' being destroyed
[2022.10.20-09.42.13:572][764]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.10.20-09.42.13:579][764]LogWorld: UWorld::CleanupWorld for World_10, bSessionEnded=true, bCleanupResources=true
[2022.10.20-09.42.13:579][764]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.10.20-09.42.13:612][764]LogAssetEditorSubsystem: Opening Asset editor for PhysicsAsset /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right_Physics.SKM_MannyXR_right_Physics
[2022.10.20-09.42.13:612][764]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.10.20-09.42.13:622][764]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_11:PersistentLevel.AnimationEditorPreviewActor_0.PhysicsAssetEditorSkeletalMeshComponent_0) Already registered. Aborting.
[2022.10.20-09.42.13:810][764]LogViewport: Scene viewport resized to 2288x1827, mode Windowed.
[2022.10.20-09.42.40:820][824]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.10.20-09.42.40:985][824]LogSavePackage: Moving output files for package: /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right_Physics
[2022.10.20-09.42.40:985][824]LogSavePackage: Moving '../../../../../Docs/Unreal Projects/GiantRobots_VR/Saved/SKM_MannyXR_right_Physics293868F04F7CBC768D43CBA3E6C81261.tmp' to '../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/Characters/MannequinsXR/Meshes/SKM_MannyXR_right_Physics.uasset'
[2022.10.20-09.42.40:997][824]LogFileHelpers: InternalPromptForCheckoutAndSave took 177 ms (total: 384 ms)
[2022.10.20-09.42.41:008][824]AssetCheck: New page: Asset Save: SKM_MannyXR_right_Physics
[2022.10.20-09.42.41:008][824]LogContentValidation: Display: Validating /Script/Engine.PhysicsAsset /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right_Physics.SKM_MannyXR_right_Physics
[2022.10.20-09.42.49:654][450]LogActorFactory: Actor Factory attempting to spawn SkeletalMesh /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right.SKM_MannyXR_right
[2022.10.20-09.42.49:654][450]LogActorFactory: Actor Factory attempting to spawn SkeletalMesh /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right.SKM_MannyXR_right
[2022.10.20-09.42.49:655][450]LogActorFactory: Actor Factory spawned SkeletalMesh /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right.SKM_MannyXR_right as actor: SkeletalMeshActor /Game/VRTemplate/Maps/VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_0
[2022.10.20-09.42.49:655][450]LogActorFactory: Actor Factory spawned SkeletalMesh /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right.SKM_MannyXR_right as actor: SkeletalMeshActor /Game/VRTemplate/Maps/VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_0
[2022.10.20-09.42.50:103][481]LogActorFactory: Actor Factory attempting to spawn SkeletalMesh /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right.SKM_MannyXR_right
[2022.10.20-09.42.50:103][481]LogActorFactory: Actor Factory attempting to spawn SkeletalMesh /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right.SKM_MannyXR_right
[2022.10.20-09.42.50:105][481]LogActorFactory: Actor Factory spawned SkeletalMesh /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right.SKM_MannyXR_right as actor: SkeletalMeshActor /Game/VRTemplate/Maps/VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1
[2022.10.20-09.42.50:105][481]LogActorFactory: Actor Factory spawned SkeletalMesh /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right.SKM_MannyXR_right as actor: SkeletalMeshActor /Game/VRTemplate/Maps/VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1
[2022.10.20-09.42.53:636][749]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.10.20-09.42.53:636][749]PIE: New page: SIE session: VRTemplateMap (20 oct. 2022 à 13:42:53)
[2022.10.20-09.42.53:639][749]LogOnline: OSS: Created online subsystem instance for: NULL
[2022.10.20-09.42.53:639][749]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2022.10.20-09.42.53:639][749]LogPlayLevel: Creating play world package: /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap
[2022.10.20-09.42.53:646][749]LogPlayLevel: PIE: StaticDuplicateObject took: (0.006638s)
[2022.10.20-09.42.53:646][749]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/VRTemplate/Maps/VRTemplateMap.VRTemplateMap to /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap (0.006681s)
[2022.10.20-09.42.53:646][749]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.10.20-09.42.53:647][749]LogAIModule: Creating AISystem for world VRTemplateMap
[2022.10.20-09.42.53:647][749]LogPlayLevel: PIE: World Init took: (0.000832s)
[2022.10.20-09.42.53:724][749]LogUObjectHash: Compacting FUObjectHashTables data took   1.88ms
[2022.10.20-09.42.53:727][749]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2022.10.20-09.42.53:727][749]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.10.20-09.42.53:727][749]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.10.20-09.42.53:727][749]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.10.20-09.42.53:727][749]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.10.20-09.42.53:727][749]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.10.20-09.42.53:727][749]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.10.20-09.42.53:727][749]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.10.20-09.42.53:727][749]LogAudio: Display: AudioDevice MaxSources: 32
[2022.10.20-09.42.53:727][749]LogAudio: Display: Audio Spatialization Plugin: Resonance Audio is external send: 1
[2022.10.20-09.42.53:727][749]LogAudio: Display: Audio Reverb Plugin: Resonance Audio
[2022.10.20-09.42.53:727][749]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.10.20-09.42.53:730][749]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.10.20-09.42.53:770][749]LogAudioMixer: Display: Using Audio Hardware Device Wave Link System (Elgato Wave:3)
[2022.10.20-09.42.53:771][749]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.10.20-09.42.53:771][749]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.10.20-09.42.53:771][749]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.10.20-09.42.53:771][749]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2022.10.20-09.42.53:771][749]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2022.10.20-09.42.53:773][749]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2022.10.20-09.42.53:773][749]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2022.10.20-09.42.53:773][749]LogInit: FAudioDevice initialized.
[2022.10.20-09.42.53:773][749]LogAudio: Display: Audio Device (ID: 2) registered with world 'VRTemplateMap'.
[2022.10.20-09.42.53:778][749]LogLoad: Game class is 'VRGameMode_C'
[2022.10.20-09.42.53:781][749]LogWorld: Bringing World /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap up for play (max tick rate 0) at 2022.10.20-11.42.53
[2022.10.20-09.42.53:781][749]LogWorld: Bringing up level for play took: 0.002713
[2022.10.20-09.42.53:784][749]LogOnline: OSS: Created online subsystem instance for: :Context_13
[2022.10.20-09.42.53:800][749]PIE: Server logged in
[2022.10.20-09.42.53:800][749]PIE: Play in editor total start time 0,164 seconds.
[2022.10.20-09.42.53:833][749]LogResonanceAudio: Display: Resonance Audio Listener is initialized
[2022.10.20-09.42.58:892][926]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:892][926]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:901][927]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:901][927]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:911][928]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:911][928]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:930][930]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:930][930]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:948][932]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:948][932]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:957][933]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:957][933]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:966][934]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:966][934]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:978][935]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:978][935]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:988][936]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:989][936]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:999][937]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.58:999][937]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:010][938]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:010][938]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:020][939]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:020][939]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:031][940]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:031][940]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:041][941]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:041][941]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:051][942]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:051][942]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:061][943]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:061][943]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:072][944]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:072][944]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
[2022.10.20-09.42.59:083][945]PIE: Warning: Attempting to move a fully simulated skeletal mesh /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.SkeletalMeshActor_1.SkeletalMeshComponent0. Please use the Teleport flag
